id,url,commercial_landlord,title,price_euros,size_sqm,available_rooms,capacity,available_spots_wg,male_flatmates,female_flatmates,diverse_flatmates,published_on,published_at,address,city,crawler,latitude,longitude,available_from,available_to,details_searched,cold_rent_euros,mandatory_costs_euros,extra_costs_euros,transfer_costs_euros,deposit,zip_code,home_total_size,smoking,wg_possible,building_type,building_floor,furniture,kitchen,heating,public_transport_distance,parking,schufa_needed,type_offer_simple,min_age_flatmates,max_age_flatmates,gender_searched,min_age_searched,max_age_searched,construction_year,energy_certificate,energy_usage,energy_efficiency_class,heating_energy_source,price_per_sqm_warm,price_per_sqm_cold,number_languages,internet_speed,toilet,internet_dsl,internet_wlan,internet_flatrate,shower_type_badewanne,shower_type_dusche,floor_type_dielen,floor_type_parkett,floor_type_laminat,floor_type_teppich,floor_type_fliesen,floor_type_pvc,floor_type_fußbodenheizung,extras_waschmaschine,extras_spuelmaschine,extras_terrasse,extras_balkon,extras_garten,extras_gartenmitbenutzung,extras_keller,extras_aufzug,extras_haustiere,extras_fahrradkeller,extras_dachboden,languages_deutsch,languages_englisch,wg_type_studenten,wg_type_keine_zweck,wg_type_maenner,wg_type_business,wg_type_wohnheim,wg_type_vegetarisch_vegan,wg_type_alleinerziehende,wg_type_funktionale,wg_type_berufstaetigen,wg_type_gemischte,wg_type_mit_kindern,wg_type_verbindung,wg_type_lgbtqia,wg_type_senioren,wg_type_inklusive,wg_type_wg_neugruendung,tv_kabel,tv_satellit,day_of_week_publication,days_available,rental_length_term,furniture_numerical,kitchen_numerical,smoking_numerical,age_category_searched,room_size_house_fraction,flat_with_kids,km_to_centroid,comfort_leisure_spots,comfort_warehouse,activities_education,mobility_public_transport_bus,activities_economic,comfort_industrial,activities_goverment,social_life_eating,comfort_comfort_spots,social_life_culture,activities_supermarket,activities_public_service,social_life_community,comfort_leisure_mass,activities_educational,mobility_street_secondary,mobility_public_transport_rail,activities_retail,social_life_night_life,comfort_green_natural,comfort_railway,mobility_bike_infraestructure,comfort_green_forests,mobility_street_primary,comfort_lakes,activities_health_regional,activities_health_local,comfort_green_space,comfort_rivers,activities_post,comfort_green_parks,comfort_street_motorway,sin_degrees_to_centroid,cos_degrees_to_centroid,sin_published_at,cos_published_at,sin_day_week_int,cos_day_week_int
9745767,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Untergiesing-Harlaching.9745767.html,0.0,"Gemütliche DG 1,5-Zimmerwohnung in Ruhiger Lage",890.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-05,0,"Menterschwaigstraße 26, 81545, München",München,WG-Gesucht,48.0803658,11.5511943,2022-11-23,,1,750.0,140.0,0.0,0.0,2100.0,81545.0,,,0.0,sanierter Altbau,2.0,,Eigene Küche,Nachtspeicherofen,1.0,gute Parkmöglichkeiten,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,eletricity,17.44,17.44,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mon,730,plus540days,0.0,1.0,0.0,20_100,,0.0,8.08176504184348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9987570576026041,0.04984315287969473,0.0,1.0,0.7818314824680299,0.6234898018587335
5724667,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Maxvorstadt.5724667.html,0.0,"Süße 1-Zimmer-Wohnung in Toplage, möbliert",1120.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-04,16,"Schellingstraße, 80798, München",München,WG-Gesucht,48.1531543,11.5657829,2023-01-15,2023-04-30,1,850.0,270.0,0.0,0.0,1000.0,80798.0,,,0.0,Mehrfamilienhaus,2.0,möbliert,Eigene Küche,Fernwärme,,no_answer,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,distant district heating,28.33,28.33,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sun,105,180days,1.0,1.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,-2.4492935982947064e-16,1.0
9763775,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Schwabing-Freimann.9763775.html,0.0,One Bedroom Studio Sublet for 1 - 2 months I flexible end date,730.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-04,17,"Josef Wirth Weg 21, 80939, München",München,WG-Gesucht,48.19989545,11.62595820321381,2022-12-10,2023-01-31,1,700.0,30.0,0.0,0.0,700.0,80939.0,,,0.0,no_answer,,,,no_answer,,no_answer,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,33.33,33.33,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sun,52,90days,0.0,0.0,0.0,20_100,,0.0,7.798048277332508,0.1592411256907024,0.0,0.0,0.346770783077741,0.0,0.0,0.0,0.0215509428482682,0.6193470305571774,0.0,0.0,0.0,0.0,0.0,0.0002394093494972,0.0,0.0,0.0032498849563327,0.0,0.0,0.0,0.0,0.0,0.0,2.7827908822642837,0.0,0.0,0.0,0.0,0.0965846250185641,0.0,0.0,0.5036640785363955,0.8638995867530458,-0.9659258262890684,-0.2588190451025207,-2.4492935982947064e-16,1.0
9763774,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Sendling-Westpark.9763774.html,0.0,Möbliertes 1-Zimmer Apartment mit sonnigem Erker und separater Küche,750.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-04,17,"Albert Roßhaupter Str, 81369, München",München,WG-Gesucht,48.1168743,11.5339352,2023-01-01,2023-12-31,1,550.0,200.0,0.0,0.0,1650.0,81369.0,,,0.0,Mehrfamilienhaus,2.0,möbliert,Eigene Küche,no_answer,,no_answer,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,17.74,17.74,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sun,364,365days,1.0,1.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9659258262890684,-0.2588190451025207,-2.4492935982947064e-16,1.0
9764032,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Ottobrunn.9764032.html,0.0,Dachgeschosswohnung,790.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-04,19,"Johann Sebastian Bach Straße, 85521, München",München,WG-Gesucht,48.0641452,11.6717659,2023-01-01,,1,590.0,160.0,40.0,0.0,1800.0,85521.0,,,0.0,Mehrfamilienhaus,2.0,,Eigene Küche,no_answer,1.0,gute Parkmöglichkeiten,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,13.11,13.11,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sun,730,plus540days,0.0,1.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9659258262890685,0.25881904510252035,-2.4492935982947064e-16,1.0
9763314,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Au-Haidhausen.9763314.html,0.0,1-Zimmerwohnung zentral April bis September 2023 AU,1440.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-04,13,"Falkenstraße 11, 81541, München",München,WG-Gesucht,48.1232621,11.580852,2023-04-01,2023-09-30,1,1195.0,245.0,0.0,0.0,2900.0,81541.0,,,0.0,Mehrfamilienhaus,4.0,möbliert,,no_answer,5.0,Tiefgaragenstellplatz,0.0,Single-room flat,,,Egal,0.0,99.0,2020.0,no_answer,,,no_answer,28.45,28.45,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sun,182,270days,1.0,0.0,0.0,20_100,,0.0,4.101766596579301,0.0965846250185641,0.0,0.0,0.3167336959538822,0.2361958984383398,0.0025684008965124,0.0,0.560537871833714,1.5355275247549671,0.0,0.0,0.0,0.0227921483221874,0.0,0.2661344615654006,6.338349495268394,0.0,0.9839849090449704,0.08118017959802,0.0,0.0001762882870479,0.0,0.0,0.0,4.610883121428689,0.0,0.168865814977554,0.126372050201898,0.1272527507014332,0.1864981804964423,0.0,0.0,-0.6623034489353576,0.7492357049209082,-0.25881904510252085,-0.9659258262890684,-2.4492935982947064e-16,1.0
9757988,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Schwabing-Freimann.9757988.html,0.0,Möblierte 1-Zi-Whg. in Schwabing-Freimann,1150.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-03,21,"Floriansmühlstraße 20, 80939, München",München,WG-Gesucht,48.1917412,11.6201499,2023-02-01,2023-08-01,1,820.0,270.0,60.0,0.0,2500.0,80939.0,,,0.0,Neubau,3.0,möbliert,Eigene Küche,Zentralheizung,8.0,gute Parkmöglichkeiten,0.0,Single-room flat,,,Egal,0.0,99.0,2020.0,no_answer,,,wood,28.28,28.28,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sat,181,270days,1.0,1.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,-0.78183148246803,0.6234898018587333
9058148,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Neuhausen-Nymphenburg.9058148.html,0.0,"1,5-Zimmer Wohnung in Neuhausen - Tolle Lage",1000.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-03,23,"Mettinghstraße, 80634, München",München,WG-Gesucht,48.1461927,11.5310868,2022-12-09,2023-01-14,1,850.0,150.0,0.0,0.0,300.0,80634.0,,,0.0,sanierter Altbau,3.0,möbliert,Eigene Küche,Zentralheizung,5.0,gute Parkmöglichkeiten,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,18.48,18.48,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sat,36,90days,1.0,1.0,0.0,20_100,,0.0,1.4290351859950765,0.0965846250185641,0.0,0.0160566280414996,0.2196070528771098,0.0718922532632936,0.3432821700874878,0.0002459315323607,0.5079723920076742,0.0340312096754852,0.0441846535967097,0.0050050326157756,0.0,0.1104839843281786,0.0689860196521248,0.0814841506255992,0.4697157528327363,0.4941132179688511,0.874566465017344,0.1793839760524569,0.0,0.0,0.0,0.0,1.942307599950542,0.0,0.0,0.0746835331594005,1.415237884405973,0.0,0.1198074598062899,6.972532123283315,0.0,-0.45696257977952187,-0.889485919327138,-0.25881904510252157,0.9659258262890682,-0.78183148246803,0.6234898018587333
9762140,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Au-Haidhausen.9762140.html,0.0,2 Zimmer Wohnung in Haidhausen,1500.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-03,15,"Max Weber Platz, 81675, München",München,WG-Gesucht,48.1357882,11.5989701,2022-12-03,2023-03-31,1,1000.0,500.0,0.0,0.0,1000.0,81675.0,,,0.0,Neubau,3.0,,,no_answer,,schlechte Parkmöglichkeiten,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,16.67,16.67,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sat,118,180days,0.0,0.0,0.0,20_100,,0.0,4.30140622851372,0.0107582273267004,0.0,0.1054310377863759,0.3676567523362116,0.2428083303552067,0.0024610057356948,0.0051696146644485,1.196101413585385,1.6262774172229275,0.1103357105185926,0.0167932558091573,0.0,0.0608909919861965,0.0511502462036642,0.0659921588563135,8.703091095654958,0.8819828566307379,0.0,0.0867264942662812,0.0001572153289922,5.28096830688305e-06,5.0,0.0,0.0,0.5304976662003859,0.0,0.1317951568897023,0.2546197112627706,0.1670814686952543,0.3719508878903757,5.1909561225059,0.0,-0.30707708872807077,0.9516846439752471,-0.7071067811865471,-0.707106781186548,-0.78183148246803,0.6234898018587333
9761684,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Schwabing-Freimann.9761684.html,0.0,Schöne 1- Zimmerwohnung in Schwabing- Freimann,915.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-03,10,"Freisinger Landstraße, 80939, München",München,WG-Gesucht,48.1904963,11.6166472,2022-12-10,,1,750.0,165.0,0.0,0.0,2250.0,80939.0,,,0.0,Neubau,3.0,,,no_answer,5.0,gute Parkmöglichkeiten,1.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,27.78,27.78,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sat,730,plus540days,0.0,0.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4999999999999999,-0.8660254037844386,-0.78183148246803,0.6234898018587333
9760723,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Neuhausen-Nymphenburg.9760723.html,0.0,Einzimmerwohnung,750.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-02,14,"Folgt, 80636, München",München,WG-Gesucht,48.1371079,11.5753822,2023-01-01,2023-04-30,1,650.0,40.0,60.0,1300.0,1200.0,80636.0,,,0.0,no_answer,0.0,,Eigene Küche,Zentralheizung,,no_answer,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,20.97,20.97,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fri,119,180days,0.0,1.0,0.0,20_100,,0.0,2.7918378034613607,0.0,0.8692616251670771,0.1448549010279408,0.6835764980179829,1.115628162273172,0.0717315327316947,0.0010668057156413,5.652186400092182,16.747898737628347,0.3467586091848058,4.73949258472026e-07,0.0,0.2590460802277519,0.0713018992925378,0.2036391311238194,1.1352725062764533,1.4057070730379588,18.13676058682851,1.4404438424482688,0.0,0.0,0.0,0.0,0.0,0.1552276757747268,0.0,1.0184058278814796,0.5204230742261884,0.0088641667728457,0.3753465982530333,4.477606146364317,0.0,-0.5166481317342096,0.8561978205856112,-0.4999999999999997,-0.8660254037844387,-0.9749279121818237,-0.22252093395631461
9760725,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Munchen--Bogenhausen.9760725.html,0.0,1-Zimmer Wohnung mit Einbauküche,785.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-02,14,"Revalerstraße 16, 81677, München",München,WG-Gesucht,48.14414015,11.62744605411519,2023-02-15,,1,625.0,160.0,0.0,0.0,1875.0,81677.0,,,0.0,Mehrfamilienhaus,0.5,,Eigene Küche,Zentralheizung,3.0,gute Parkmöglichkeiten,1.0,Single-room flat,,,Egal,0.0,99.0,1950.0,Verbrauchsausweis,124.0,6.0,oil,16.45,16.45,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fri,730,plus540days,0.0,1.0,0.0,20_100,,0.0,5.970910576986425,0.0017690091140438,0.0,0.0,0.067671029771588,0.0,0.0973021184713825,0.0,1.9651916124031903e-05,0.0794061559094655,0.0,0.0,0.0,0.0122114233124532,0.0,0.0217903521977655,1.456225375048494,0.0,0.064829695789921,0.0013039970302445,0.7348311267895481,0.0,0.0,0.0,0.0089258652207186,0.0,0.0,0.0339462462960794,1.3739266756959485,0.0,0.0148403166972332,0.0,0.0092091872402667,-0.12087319442293314,0.9926679560003916,-0.4999999999999997,-0.8660254037844387,-0.9749279121818237,-0.22252093395631461
9760978,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Sendling.9760978.html,0.0,Befristete komplett möblierte 40qm Wohnung -> 10.12.-28.2.,1050.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-02,17,"Hansastrasse, 81373, München",München,WG-Gesucht,48.1230684,11.5353265,2022-12-10,2023-02-28,1,900.0,150.0,0.0,0.0,2200.0,81373.0,,,0.0,Mehrfamilienhaus,2.0,möbliert,Eigene Küche,no_answer,,no_answer,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,22.5,22.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fri,80,90days,1.0,1.0,0.0,20_100,,0.0,3.403821154227116,0.0430110022432771,0.0929356091793094,0.0,0.2453540136305161,0.0002590612656213,2.4463513474855585,0.0,0.2031016927795442,0.9900769831752874,0.0,0.0,0.0,0.0686794083578506,0.0,0.1778537714572301,3.5407204143641224,0.0,0.9147623774915644,0.1110051893433724,0.0,0.0,0.0,0.0,0.0,2.444315283367275,0.0,0.1678279332968068,2.2941945046980385,0.0,0.0471307507481496,0.0,2.640484153441525e-06,-0.9197499564932834,-0.39250479937269933,-0.9659258262890684,-0.2588190451025207,-0.9749279121818237,-0.22252093395631461
9760996,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Laim.9760996.html,0.0,Vermiete gepflegte und ruhige 1-Zimmer Wohnung im Herzen Münchens (01.02.- 31.08.2023),810.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-02,16,"Hufnagelstrasse 4, 80686, München",München,WG-Gesucht,48.1326246,11.5136398,2023-02-01,2023-08-31,1,590.0,220.0,0.0,0.0,1770.0,80686.0,,,0.0,Mehrfamilienhaus,1.0,möbliert,Eigene Küche,Zentralheizung,3.0,gute Parkmöglichkeiten,0.0,Single-room flat,,,Egal,0.0,99.0,1968.0,no_answer,,,no_answer,21.07,21.07,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Fri,211,270days,1.0,1.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844383,-0.5000000000000003,-0.9749279121818237,-0.22252093395631461
9761001,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Neuhausen-Nymphenburg.9761001.html,0.0,Private fully furnished student studio with kitchen and bathroom The FIZZ,1253.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-02,18,"Hanebergstraße 2, 80637, München",München,WG-Gesucht,48.162867,11.536988,2023-01-01,,1,1000.0,253.0,0.0,150.0,1900.0,80637.0,,,0.0,Neubau,6.0,möbliert,Eigene Küche,no_answer,,no_answer,1.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,58.82,58.82,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fri,730,plus540days,1.0,1.0,0.0,20_100,,0.0,1.3459811928127403,0.0,0.0,0.0015853360492359,0.3014148735683387,0.1631560513347036,0.1153427607270093,5.019037740960851e-09,0.1041882688945731,0.0,0.0259703611749226,0.0001600217867015,0.0,0.0180316877918416,0.0050721164742956,0.0424327975445041,3.394215862139255,0.4616083307294873,0.2985989206259115,0.0071736361821244,0.2222122289142198,0.0,0.0,0.0,0.0020375302462021,0.1855300626167994,0.0,0.1238762157867228,0.87668217288287,0.0,0.0472562206900349,2.3103620828070226,0.0,0.7173980350242859,-0.696663519457775,-1.0,-1.8369701987210297e-16,-0.9749279121818237,-0.22252093395631461
2649545,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen.2649545.html,0.0,Apartment 43m2 Grundfläche möbliert free wifi,1045.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-02,19,"Schleißheimer Str 394,, 80809",München,WG-Gesucht,48.1885452,11.5663013,2023-02-01,2023-08-30,1,725.0,120.0,200.0,0.0,2000.0,80809.0,,,0.0,Mehrfamilienhaus,3.0,möbliert,Eigene Küche,Nachtspeicherofen,1.0,gute Parkmöglichkeiten,0.0,Single-room flat,,,Egal,0.0,99.0,1960.0,no_answer,,,no_answer,16.86,16.86,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fri,210,270days,1.0,1.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9659258262890685,0.25881904510252035,-0.9749279121818237,-0.22252093395631461
9760280,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Schwabing-Freimann.9760280.html,0.0,1-Zimmer-Appartement,700.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-02,10,"Weißtannenweg 3, 80939, München",München,WG-Gesucht,48.2012483,11.610520298635237,2022-12-15,,1,550.0,150.0,0.0,0.0,1650.0,80939.0,,,0.0,no_answer,1.0,möbliert,,no_answer,,no_answer,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,22.92,22.92,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fri,730,plus540days,1.0,0.0,0.0,20_100,,0.0,7.088724487313416,0.0087498088631593,0.1302343802444034,0.0,0.2132088268023012,0.0010729582649786,0.0,0.0,0.0215509428482682,1.3452010400335557,0.0,0.0,0.0,0.0,0.0,1.9651916124031903e-05,2.2000273946713085,0.0,0.6946333009755388,0.0,0.0,0.0,0.0,0.0,0.0,0.0171728268559829,0.0,0.0,0.0,0.0,0.0215509428482682,0.0,0.0,0.6058104299636127,0.7956090264365424,0.4999999999999999,-0.8660254037844386,-0.9749279121818237,-0.22252093395631461
9754386,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Munchen-Untergiesing-Harlaching.9754386.html,0.0,Möblierte 1 Zimmer Wohnung mit Balkon und separate Küche in Giesing,1200.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-02,12,"Schwanseestraße 6, 81539, München",München,WG-Gesucht,48.109553,11.5948046,2023-02-01,2023-06-30,1,950.0,250.0,0.0,0.0,1500.0,81539.0,,,0.0,no_answer,3.0,möbliert,,no_answer,2.0,no_answer,0.0,Single-room flat,,,Egal,0.0,99.0,,no_answer,,,no_answer,25.0,25.0,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fri,149,180days,1.0,0.0,0.0,20_100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2246467991473532e-16,-1.0,-0.9749279121818237,-0.22252093395631461
